Date,Region,Product,Revenue,Cost,Salesperson,Profit,Profit Margin (%)
2022-10-07 09:11:10.941883768,East,Product A,1279.94,2319.21,Derek Dunn,-1039.27,-81.2
2022-10-08 02:41:36.192384772,South,Product C,1324.31,1596.33,Bruce Miller,-272.02,-20.54
2022-10-08 20:12:01.442885772,South,Product B,4583.11,3144.88,Nicole Reeves,1438.23,31.38
2022-10-09 13:42:26.693386776,South,Product B,2281.55,3964.31,Austin Taylor,-1682.76,-73.76
2022-10-10 07:12:51.943887776,North,Product A,4345.36,2704.75,Lisa Gardner,1640.61,37.76
2022-10-11 00:43:17.194388780,West,Product D,4287.99,658.38,Kimberly Bell,3629.61,84.65
2022-10-11 18:13:42.444889780,East,Product D,992.88,3466.09,Jonathan Kelley,-2473.21,-249.09
2022-10-12 11:44:07.695390784,West,Product D,619.61,736.28,Travis Martinez,-116.67,-18.83
2022-10-13 05:14:32.945891784,South,Product B,1199.38,676.78,Matthew Faulkner,522.6,43.57
2022-10-13 22:44:58.196392788,North,Product A,2401.53,1569.5,Dr. Calvin Erickson,832.03,34.65
2022-10-14 16:15:23.446893788,North,Product B,1819.97,878.24,Thomas Petersen,941.73,51.74
2022-10-15 09:45:48.697394792,West,Product C,4690.83,2096.86,Amanda Lopez DDS,2593.97,55.3
2022-10-16 03:16:13.947895792,West,Product D,785.2,2572.9,Jon Jackson,-1787.7,-227.67
2022-10-16 20:46:39.198396796,West,Product A,4203.87,1104.63,Alicia Dawson,3099.24,73.72
2022-10-17 14:17:04.448897796,South,Product B,4088.8,3296.86,Charlotte Nguyen,791.94,19.37
2022-10-18 07:47:29.699398800,North,Product C,2992.78,2047.25,Craig Rodriguez,945.53,31.59
2022-10-19 01:17:54.949899800,North,Product A,1573.26,2701.86,Cindy Mendoza,-1128.6,-71.74
2022-10-19 18:48:20.200400804,East,Product A,1946.01,2389.87,Matthew Johnston,-443.86,-22.81
2022-10-20 12:18:45.450901804,West,Product C,1213.7,2923.08,Eric Cook,-1709.38,-140.84
2022-10-21 05:49:10.701402808,South,Product C,2886.23,2443.04,Sherry Watson,443.19,15.36
2022-10-21 23:19:35.951903808,South,Product A,4290.16,2135.61,Kevin Johnson,2154.55,50.22
2022-10-22 16:50:01.202404812,East,Product C,1950.44,760.38,Linda Montgomery,1190.06,61.01
2022-10-23 10:20:26.452905812,East,Product D,4534.33,488.94,Michelle Gibson,4045.39,89.22
2022-10-24 03:50:51.703406816,South,Product C,2656.82,3082.93,Adam Hill,-426.11,-16.04
2022-10-24 21:21:16.953907816,West,Product A,1192.8,3395.16,Michael Love,-2202.36,-184.64
2022-10-25 14:51:42.204408820,East,Product B,1371.88,2555.33,Michael Smith,-1183.45,-86.26
2022-10-26 08:22:07.454909820,North,Product D,2852.81,1420.76,Bradley Martinez,1432.05,50.2
2022-10-27 01:52:32.705410824,South,Product C,1439.55,1971.8,Janice Mcintosh,-532.25,-36.97
2022-10-27 19:22:57.955911824,North,Product A,3415.99,3453.5,Stephanie Franklin,-37.51,-1.1
2022-10-28 12:53:23.206412828,North,Product D,4595.15,2306.97,Lisa Hill,2288.18,49.8
2022-10-29 06:23:48.456913828,East,Product A,3772.46,2809.67,Mrs. Deborah Baker DVM,962.79,25.52
2022-10-29 23:54:13.707414832,South,Product C,2981.54,2979.28,Michael Malone,2.26,0.08
2022-10-30 17:24:38.957915832,North,Product B,2429.92,1835.34,David Thompson,594.58,24.47
2022-10-31 10:55:04.208416836,North,Product A,4410.31,2629.82,Matthew English,1780.49,40.37
2022-11-01 04:25:29.458917836,North,Product B,2895.44,3845.36,Richard Hayes,-949.92,-32.81
2022-11-01 21:55:54.709418840,North,Product C,4325.65,3578.3,Michelle Boyle,747.35,17.28
2022-11-02 15:26:19.959919840,South,Product B,1614.31,371.95,Miguel Gutierrez,1242.36,76.96
2022-11-03 08:56:45.210420844,West,Product B,3258.79,1054.7,Rebecca Day,2204.09,67.64
2022-11-04 02:27:10.460921844,West,Product A,2981.04,2933.33,Randy Compton,47.71,1.6
2022-11-04 19:57:35.711422848,North,Product A,2939.78,1162.14,Anthony Johnson,1777.64,60.47
2022-11-05 13:28:00.961923848,South,Product A,1104.12,1390.39,Jason Williamson,-286.27,-25.93
2022-11-06 06:58:26.212424852,West,Product A,2778.62,877.9,Anna Baker,1900.72,68.41
2022-11-07 00:28:51.462925852,East,Product A,4993.03,2083.55,Christopher Griffin,2909.48,58.27
2022-11-07 17:59:16.713426856,West,Product C,4996.46,1971.65,Tracy Crawford,3024.81,60.54
2022-11-08 11:29:41.963927856,North,Product C,2430.48,1259.75,Eric Ramirez,1170.73,48.17
2022-11-09 05:00:07.214428860,East,Product A,875.78,3437.66,Charlotte Douglas,-2561.88,-292.53
2022-11-09 22:30:32.464929860,South,Product D,2851.23,3288.18,Carlos Reyes,-436.95,-15.32
2022-11-10 16:00:57.715430864,East,Product C,2407.39,1393.99,Kelsey Cox,1013.4,42.1
2022-11-11 09:31:22.965931864,North,Product A,2258.31,1315.17,Jennifer Brown,943.14,41.76
2022-11-12 03:01:48.216432868,West,Product A,3806.13,1692.14,Danny Flores,2113.99,55.54
2022-11-12 20:32:13.466933868,West,Product C,868.11,1764.52,Christopher Oconnor,-896.41,-103.26
2022-11-13 14:02:38.717434872,East,Product A,4831.22,3663.5,Samuel Smith,1167.72,24.17
2022-11-14 07:33:03.967935872,North,Product A,2964.22,495.21,Rodney Miller,2469.01,83.29
2022-11-15 01:03:29.218436876,East,Product C,2398.15,3005.67,Carrie Martin,-607.52,-25.33
2022-11-15 18:33:54.468937876,East,Product B,914.25,1484.02,Kevin Curry,-569.77,-62.32
2022-11-16 12:04:19.719438880,East,Product D,3554.15,3383.92,Jennifer Choi,170.23,4.79
2022-11-17 05:34:44.969939880,East,Product D,808.42,3784.03,Ryan Gaines,-2975.61,-368.08
2022-11-17 23:05:10.220440884,South,Product D,4452.49,468.41,Patricia Moore,3984.08,89.48
2022-11-18 16:35:35.470941884,East,Product D,945.66,340.85,Eric Taylor MD,604.81,63.96
2022-11-19 10:06:00.721442888,North,Product B,4087.44,2992.89,Lisa Young,1094.55,26.78
2022-11-20 03:36:25.971943888,East,Product B,1361.95,3403.77,Wendy Frank,-2041.82,-149.92
2022-11-20 21:06:51.222444892,North,Product D,2770.93,2878.33,Benjamin Phillips,-107.4,-3.88
2022-11-21 14:37:16.472945892,West,Product B,4153.65,1900.0,Christopher Holloway,2253.65,54.26
2022-11-22 08:07:41.723446896,North,Product A,3151.64,2171.95,Richard Lewis,979.69,31.09
2022-11-23 01:38:06.973947896,East,Product C,4254.57,3754.25,Christopher Brown,500.32,11.76
2022-11-23 19:08:32.224448900,North,Product C,2790.88,1271.16,Roy Rogers,1519.72,54.45
2022-11-24 12:38:57.474949900,West,Product B,4136.49,3235.1,Jake Ramirez,901.39,21.79
2022-11-25 06:09:22.725450904,North,Product D,2107.66,1649.95,Jeffrey Sandoval,457.71,21.72
2022-11-25 23:39:47.975951904,South,Product D,4198.38,658.87,Julie Nelson,3539.51,84.31
2022-11-26 17:10:13.226452908,West,Product B,3579.17,3813.96,Dorothy White,-234.79,-6.56
2022-11-27 10:40:38.476953908,North,Product B,1921.83,1171.4,Renee Greene,750.43,39.05
2022-11-28 04:11:03.727454912,South,Product A,4384.78,1780.11,Matthew Pena,2604.67,59.4
2022-11-28 21:41:28.977955912,West,Product D,763.19,3484.31,Timothy Smith,-2721.12,-356.55
2022-11-29 15:11:54.228456916,West,Product C,1970.62,443.62,Barbara Miller,1527.0,77.49
2022-11-30 08:42:19.478957916,South,Product B,3443.18,2347.39,Wanda Nelson,1095.79,31.82
2022-12-01 02:12:44.729458920,West,Product A,4395.29,455.16,Kimberly Lee,3940.13,89.64
2022-12-01 19:43:09.979959920,West,Product C,1760.63,2473.52,Amanda Barrett,-712.89,-40.49
2022-12-02 13:13:35.230460924,East,Product A,3454.37,665.01,Brandi Brooks,2789.36,80.75
2022-12-03 06:44:00.480961924,South,Product D,2054.85,682.5,Anthony West,1372.35,66.79
2022-12-04 00:14:25.731462928,North,Product D,4973.48,1123.61,Tanya Ramos,3849.87,77.41
2022-12-04 17:44:50.981963928,North,Product A,1244.39,2742.32,Robert Solis,-1497.93,-120.37
2022-12-05 11:15:16.232464932,North,Product A,2442.7,645.14,Vanessa Fuller,1797.56,73.59
2022-12-06 04:45:41.482965932,North,Product A,771.17,2777.22,Lisa Contreras,-2006.05,-260.13
2022-12-06 22:16:06.733466936,South,Product A,1597.07,3433.8,Tina Gonzalez,-1836.73,-115.01
2022-12-07 15:46:31.983967936,North,Product D,3613.31,3985.45,Christian Williams,-372.14,-10.3
2022-12-08 09:16:57.234468940,East,Product A,1956.92,2441.65,Christine Morgan,-484.73,-24.77
2022-12-09 02:47:22.484969940,South,Product B,3353.41,442.05,Donald Reilly,2911.36,86.82
2022-12-09 20:17:47.735470944,East,Product B,793.71,2758.83,Morgan Castillo,-1965.12,-247.59
2022-12-10 13:48:12.985971944,West,Product A,4104.93,1753.04,Doris Hunt,2351.89,57.29
2022-12-11 07:18:38.236472948,South,Product C,4476.27,2327.13,Leslie Gardner,2149.14,48.01
2022-12-12 00:49:03.486973948,North,Product A,4578.54,2696.24,Kelly King,1882.3,41.11
2022-12-12 18:19:28.737474952,East,Product B,3911.04,3246.76,Pam Weiss,664.28,16.98
2022-12-13 11:49:53.987975952,North,Product D,1953.9,1813.71,Dr. Carrie Walton,140.19,7.17
2022-12-14 05:20:19.238476956,South,Product D,2375.57,2780.52,James Villa,-404.95,-17.05
2022-12-14 22:50:44.488977956,West,Product A,4810.57,732.61,Calvin Johnson,4077.96,84.77
2022-12-15 16:21:09.739478960,East,Product A,4493.02,928.46,Stephen Duarte,3564.56,79.34
2022-12-16 09:51:34.989979960,South,Product B,4730.26,860.07,William Ryan,3870.19,81.82
2022-12-17 03:22:00.240480964,North,Product D,2951.37,1537.06,Mike Smith,1414.31,47.92
2022-12-17 20:52:25.490981964,East,Product C,3394.72,1869.05,Robert George,1525.67,44.94
2022-12-18 14:22:50.741482968,East,Product B,4743.59,3221.16,Kristen Brown,1522.43,32.09
2022-12-19 07:53:15.991983968,North,Product D,832.5,2762.2,Glenn Armstrong,-1929.7,-231.8
2022-12-20 01:23:41.242484972,South,Product B,1019.24,2012.84,Henry Thomas,-993.6,-97.48
2022-12-20 18:54:06.492985972,South,Product A,1785.1,2166.39,Cassandra Green,-381.29,-21.36
2022-12-21 12:24:31.743486976,North,Product A,4591.07,1986.91,Rhonda Martinez,2604.16,56.72
2022-12-22 05:54:56.993987976,West,Product A,3554.49,3387.46,Gregory Burns,167.03,4.7
2022-12-22 23:25:22.244488980,East,Product D,2719.89,3682.49,Tamara West,-962.6,-35.39
2022-12-23 16:55:47.494989980,North,Product B,1947.97,1446.82,Matthew Mcdonald,501.15,25.73
2022-12-24 10:26:12.745490984,East,Product D,4050.58,2363.3,Taylor Lam,1687.28,41.66
2022-12-25 03:56:37.995991984,West,Product D,2270.32,2701.37,John Fox,-431.05,-18.99
2022-12-25 21:27:03.246492988,South,Product C,2552.33,2185.45,Heather Diaz,366.88,14.37
2022-12-26 14:57:28.496993988,East,Product D,3567.17,1061.83,James Lee,2505.34,70.23
2022-12-27 08:27:53.747494992,South,Product A,2418.95,2633.96,Jesus Williams,-215.01,-8.89
2022-12-28 01:58:18.997995992,East,Product D,3086.89,3903.51,Tony Boyd,-816.62,-26.45
2022-12-28 19:28:44.248496996,East,Product D,3132.56,1704.04,Michael Cook,1428.52,45.6
2022-12-29 12:59:09.498997996,West,Product C,2142.19,3574.48,Vanessa Ray,-1432.29,-66.86
2022-12-30 06:29:34.749499000,West,Product D,4332.78,551.67,Robert Miller,3781.11,87.27
2022-12-31 00:00:00.000000000,East,Product D,530.14,2672.5,Christy Diaz,-2142.36,-404.11
